,C,K,Validation,Test,Normalized
224,0.02848035868435802,3,0.31891332058636074,0.348,False
225,0.03274549162877728,3,0.31891332058636074,0.348,False
226,0.037649358067924674,3,0.31891332058636074,0.348,False
227,0.04328761281083059,3,0.31891332058636074,0.348,False
228,0.049770235643321115,3,0.31891332058636074,0.348,False
229,0.05722367659350217,3,0.31891332058636074,0.348,False
230,0.06579332246575682,3,0.31891332058636074,0.348,False
231,0.07564633275546291,3,0.31891332058636074,0.348,False
232,0.08697490026177834,3,0.31891332058636074,0.348,False
233,0.1,3,0.31891332058636074,0.348,False
234,0.11497569953977356,3,0.31891332058636074,0.348,False
235,0.13219411484660287,3,0.31891332058636074,0.348,False
236,0.1519911082952933,3,0.31891332058636074,0.348,False
237,0.1747528400007685,3,0.31891332058636074,0.348,False
238,0.2009233002565048,3,0.3189929891650733,0.35,False
239,0.23101297000831605,3,0.3189929891650733,0.35,False
240,0.26560877829466867,3,0.31891332058636074,0.35,False
241,0.30538555088334157,3,0.3191523263224984,0.35,False
242,0.3511191734215131,3,0.32321542383683877,0.355,False
243,0.40370172585965536,3,0.32855321861058,0.372,False
244,0.4641588833612782,3,0.3317399617590822,0.398,False
245,0.5336699231206312,3,0.3324569789674952,0.407,False
246,0.6135907273413176,3,0.33620140216698535,0.409,False
247,0.7054802310718645,3,0.34966539196940727,0.422,False
248,0.8111308307896873,3,0.3621733588272785,0.44,False
249,0.9326033468832199,3,0.37332695984703634,0.456,False
250,1.072267222010323,3,0.37906309751434036,0.465,False
251,1.232846739442066,3,0.38838432122370936,0.472,False
252,1.4174741629268048,3,0.403521351179095,0.479,False
253,1.629750834620645,3,0.41674633524537924,0.502,False
254,1.873817422860385,3,0.4341937539834289,0.522,False
255,2.1544346900318843,3,0.45936902485659653,0.553,False
256,2.4770763559917115,3,0.49306883365200765,0.583,False
257,2.848035868435802,3,0.505019120458891,0.592,False
258,3.2745491628777286,3,0.5115519439133206,0.614,False
259,3.7649358067924674,3,0.5403919694072657,0.633,False
260,4.328761281083062,3,0.5615838113448056,0.644,False
261,4.9770235643321135,3,0.5731357552581262,0.656,False
262,5.72236765935022,3,0.5865200764818356,0.67,False
263,6.5793322465756825,3,0.5958413001912046,0.682,False
264,7.56463327554629,3,0.6151210962396431,0.689,False
265,8.697490026177835,3,0.633444869343531,0.7,False
266,10.0,3,0.652963671128107,0.715,False
267,11.497569953977356,3,0.6688177182919057,0.729,False
268,13.219411484660288,3,0.6931166347992351,0.746,False
269,15.199110829529332,3,0.7036328871892925,0.755,False
270,17.47528400007683,3,0.7123167622689611,0.762,False
271,20.09233002565046,3,0.7213989802421925,0.767,False
272,23.10129700083158,3,0.7230720203951562,0.774,False
273,26.560877829466893,3,0.7256214149139579,0.774,False
274,30.538555088334185,3,0.7331102613129382,0.777,False
275,35.111917342151344,3,0.7473709369024857,0.784,False
276,40.37017258596558,3,0.7541427660930529,0.789,False
277,46.41588833612782,3,0.7553377947737412,0.799,False
278,53.366992312063125,3,0.7548597833014659,0.803,False
279,61.35907273413176,3,0.7541427660930529,0.805,False
280,70.54802310718645,3,0.7651370299553856,0.809,False
281,81.11308307896873,3,0.7707934990439771,0.813,False
282,93.26033468832199,3,0.768642447418738,0.82,False
283,107.22672220103232,3,0.7753346080305927,0.823,False
284,123.28467394420659,3,0.7816284257488847,0.83,False
285,141.74741629268047,3,0.7870458891013384,0.834,False
286,162.97508346206433,3,0.7898342893562779,0.835,False
287,187.3817422860383,3,0.791427660930529,0.835,False
288,215.44346900318865,3,0.7933397068196303,0.832,False
289,247.7076355991714,3,0.7934990439770554,0.835,False
290,284.8035868435805,3,0.7903123008285532,0.834,False
291,327.4549162877732,3,0.7907903123008285,0.833,False
292,376.49358067924715,3,0.790710643722116,0.832,False
293,432.87612810830615,3,0.7903919694072657,0.832,False
294,497.7023564332114,3,0.7904716379859783,0.833,False
295,572.236765935022,3,0.7888782664117272,0.834,False
296,657.9332246575682,3,0.7891172721478649,0.835,False
297,756.463327554629,3,0.7880815806246017,0.833,False
298,869.7490026177834,3,0.7887189292543021,0.831,False
299,1000.0,3,0.7903123008285532,0.834,False
300,0.001,1,0.6802899936265137,0.741,True
301,0.0011497569953977356,1,0.6802899936265137,0.741,True
302,0.0013219411484660286,1,0.6802899936265137,0.741,True
303,0.0015199110829529332,1,0.6802899936265137,0.741,True
304,0.001747528400007683,1,0.6802899936265137,0.741,True
305,0.002009233002565048,1,0.6802899936265137,0.741,True
306,0.0023101297000831605,1,0.6802899936265137,0.741,True
307,0.0026560877829466868,1,0.6802899936265137,0.741,True
308,0.0030538555088334154,1,0.6802899936265137,0.741,True
309,0.003511191734215131,1,0.6802899936265137,0.741,True
310,0.004037017258596553,1,0.6802899936265137,0.741,True
311,0.004641588833612782,1,0.6802899936265137,0.741,True
312,0.005336699231206312,1,0.6802899936265137,0.741,True
313,0.006135907273413176,1,0.6802899936265137,0.741,True
314,0.007054802310718645,1,0.6802899936265137,0.741,True
315,0.008111308307896872,1,0.6802899936265137,0.741,True
316,0.0093260334688322,1,0.6802899936265137,0.741,True
317,0.010722672220103232,1,0.6802899936265137,0.741,True
318,0.012328467394420659,1,0.6802899936265137,0.741,True
319,0.014174741629268055,1,0.6802899936265137,0.741,True
320,0.016297508346206444,1,0.6802899936265137,0.741,True
321,0.01873817422860384,1,0.6802899936265137,0.741,True
322,0.021544346900318846,1,0.6802899936265137,0.741,True
323,0.024770763559917114,1,0.6802899936265137,0.741,True
324,0.02848035868435802,1,0.6802899936265137,0.741,True
325,0.03274549162877728,1,0.6802899936265137,0.741,True
326,0.037649358067924674,1,0.6802899936265137,0.741,True
327,0.04328761281083059,1,0.6802899936265137,0.741,True
328,0.049770235643321115,1,0.6802899936265137,0.741,True
329,0.05722367659350217,1,0.6802899936265137,0.741,True
330,0.06579332246575682,1,0.6802899936265137,0.741,True
331,0.07564633275546291,1,0.6802899936265137,0.741,True
332,0.08697490026177834,1,0.6802899936265137,0.741,True
333,0.1,1,0.6802899936265137,0.741,True
334,0.11497569953977356,1,0.6802899936265137,0.741,True
335,0.13219411484660287,1,0.6802899936265137,0.741,True
336,0.1519911082952933,1,0.6802899936265137,0.741,True
337,0.1747528400007685,1,0.6802899936265137,0.741,True
338,0.2009233002565048,1,0.6802899936265137,0.741,True
339,0.23101297000831605,1,0.6802899936265137,0.741,True
340,0.26560877829466867,1,0.6802899936265137,0.741,True
341,0.30538555088334157,1,0.6802899936265137,0.741,True
342,0.3511191734215131,1,0.6802899936265137,0.741,True
343,0.40370172585965536,1,0.6802899936265137,0.741,True
344,0.4641588833612782,1,0.6803696622052262,0.741,True
345,0.5336699231206312,1,0.6828393881453155,0.744,True
346,0.6135907273413176,1,0.6910452517527087,0.75,True
347,0.7054802310718645,1,0.7056246016571064,0.768,True
348,0.8111308307896873,1,0.7175748884639898,0.774,True
349,0.9326033468832199,1,0.7315965583173997,0.786,True
350,1.072267222010323,1,0.7455385595920969,0.803,True
351,1.232846739442066,1,0.760038240917782,0.82,True
352,1.4174741629268048,1,0.7733428935627789,0.832,True
353,1.629750834620645,1,0.7833014659018483,0.836,True
354,1.873817422860385,1,0.7911886551943913,0.84,True
355,2.1544346900318843,1,0.7948534098151689,0.841,True
356,2.4770763559917115,1,0.7995538559592097,0.843,True
357,2.848035868435802,1,0.8032982791586998,0.849,True
358,3.2745491628777286,1,0.8068036966220523,0.851,True
359,3.7649358067924674,1,0.8100701083492671,0.852,True
360,4.328761281083062,1,0.8112651370299554,0.854,True
361,4.9770235643321135,1,0.8133365200764818,0.858,True
362,5.72236765935022,1,0.8144518801784576,0.852,True
363,6.5793322465756825,1,0.8140535372848948,0.853,True
364,7.56463327554629,1,0.8134958572339069,0.852,True
365,8.697490026177835,1,0.813655194391332,0.851,True
366,10.0,1,0.8141332058636074,0.85,True
367,11.497569953977356,1,0.8149298916507329,0.853,True
368,13.219411484660288,1,0.815089228808158,0.85,True
369,15.199110829529332,1,0.815089228808158,0.85,True
370,17.47528400007683,1,0.8145315487571702,0.853,True
371,20.09233002565046,1,0.8134161886551944,0.853,True
372,23.10129700083158,1,0.8130178457616316,0.854,True
373,26.560877829466893,1,0.8130178457616316,0.854,True
374,30.538555088334185,1,0.8130178457616316,0.854,True
375,35.111917342151344,1,0.8130178457616316,0.854,True
376,40.37017258596558,1,0.8130178457616316,0.854,True
377,46.41588833612782,1,0.8130178457616316,0.854,True
378,53.366992312063125,1,0.8130178457616316,0.854,True
379,61.35907273413176,1,0.8130178457616316,0.854,True
380,70.54802310718645,1,0.8130178457616316,0.854,True
381,81.11308307896873,1,0.8130178457616316,0.854,True
382,93.26033468832199,1,0.8130178457616316,0.854,True
383,107.22672220103232,1,0.8130178457616316,0.854,True
384,123.28467394420659,1,0.8130178457616316,0.854,True
385,141.74741629268047,1,0.8130178457616316,0.854,True
386,162.97508346206433,1,0.8130178457616316,0.854,True
387,187.3817422860383,1,0.8130178457616316,0.854,True
388,215.44346900318865,1,0.8130178457616316,0.854,True
389,247.7076355991714,1,0.8130178457616316,0.854,True
390,284.8035868435805,1,0.8130178457616316,0.854,True
391,327.4549162877732,1,0.8130178457616316,0.854,True
392,376.49358067924715,1,0.8130178457616316,0.854,True
393,432.87612810830615,1,0.8130178457616316,0.854,True
394,497.7023564332114,1,0.8130178457616316,0.854,True
395,572.236765935022,1,0.8130178457616316,0.854,True
396,657.9332246575682,1,0.8130178457616316,0.854,True
397,756.463327554629,1,0.8130178457616316,0.854,True
398,869.7490026177834,1,0.8130178457616316,0.854,True
399,1000.0,1,0.8130178457616316,0.854,True
400,0.001,2,0.6951880178457617,0.778,True
401,0.0011497569953977356,2,0.6951880178457617,0.778,True
402,0.0013219411484660286,2,0.6951880178457617,0.778,True
403,0.0015199110829529332,2,0.6951880178457617,0.778,True
404,0.001747528400007683,2,0.6951880178457617,0.778,True
405,0.002009233002565048,2,0.6951880178457617,0.778,True
406,0.0023101297000831605,2,0.6951880178457617,0.778,True
407,0.0026560877829466868,2,0.6951880178457617,0.778,True
408,0.0030538555088334154,2,0.6951880178457617,0.778,True
409,0.003511191734215131,2,0.6951880178457617,0.778,True
410,0.004037017258596553,2,0.6951880178457617,0.778,True
411,0.004641588833612782,2,0.6951880178457617,0.778,True
412,0.005336699231206312,2,0.6951880178457617,0.778,True
413,0.006135907273413176,2,0.6951880178457617,0.778,True
414,0.007054802310718645,2,0.6951880178457617,0.778,True
415,0.008111308307896872,2,0.6951880178457617,0.778,True
416,0.0093260334688322,2,0.6951880178457617,0.778,True
417,0.010722672220103232,2,0.6951880178457617,0.778,True
418,0.012328467394420659,2,0.6951880178457617,0.778,True
419,0.014174741629268055,2,0.6951880178457617,0.778,True
420,0.016297508346206444,2,0.6951880178457617,0.778,True
421,0.01873817422860384,2,0.6951880178457617,0.778,True
422,0.021544346900318846,2,0.6951880178457617,0.778,True
423,0.024770763559917114,2,0.6951880178457617,0.778,True
424,0.02848035868435802,2,0.6951880178457617,0.778,True
425,0.03274549162877728,2,0.6951880178457617,0.778,True
426,0.037649358067924674,2,0.6951880178457617,0.778,True
427,0.04328761281083059,2,0.6951880178457617,0.778,True
428,0.049770235643321115,2,0.6951880178457617,0.778,True
429,0.05722367659350217,2,0.6951880178457617,0.778,True
430,0.06579332246575682,2,0.6951880178457617,0.778,True
431,0.07564633275546291,2,0.6951880178457617,0.778,True
432,0.08697490026177834,2,0.6951880178457617,0.778,True
433,0.1,2,0.6951880178457617,0.778,True
434,0.11497569953977356,2,0.6951880178457617,0.778,True
435,0.13219411484660287,2,0.6951880178457617,0.778,True
436,0.1519911082952933,2,0.6951880178457617,0.778,True
437,0.1747528400007685,2,0.6951880178457617,0.778,True
438,0.2009233002565048,2,0.6951880178457617,0.778,True
439,0.23101297000831605,2,0.6951880178457617,0.778,True
440,0.26560877829466867,2,0.6951880178457617,0.778,True
441,0.30538555088334157,2,0.6951880178457617,0.778,True
442,0.3511191734215131,2,0.6951880178457617,0.778,True
443,0.40370172585965536,2,0.6951880178457617,0.778,True
444,0.4641588833612782,2,0.6952676864244742,0.778,True
445,0.5336699231206312,2,0.6953473550031868,0.778,True
446,0.6135907273413176,2,0.6952676864244742,0.777,True
447,0.7054802310718645,2,0.6974187380497132,0.78,True
448,0.8111308307896873,2,0.6979764181007011,0.783,True
449,0.9326033468832199,2,0.7036328871892925,0.795,True
450,1.072267222010323,2,0.7202836201402167,0.802,True
451,1.232846739442066,2,0.7336679413639261,0.805,True
452,1.4174741629268048,2,0.7476099426386233,0.816,True
453,1.629750834620645,2,0.7564531548757171,0.821,True
454,1.873817422860385,2,0.767925430210325,0.828,True
455,2.1544346900318843,2,0.7809910771191841,0.829,True
456,2.4770763559917115,2,0.7898342893562779,0.835,True
457,2.848035868435802,2,0.7937380497131931,0.835,True
458,3.2745491628777286,2,0.7995538559592097,0.839,True
459,3.7649358067924674,2,0.8021032504780115,0.845,True
460,4.328761281083062,2,0.8027405991077119,0.849,True
461,4.9770235643321135,2,0.8036966220522626,0.85,True
462,5.72236765935022,2,0.8060866794136392,0.848,True
463,6.5793322465756825,2,0.8072020395156151,0.848,True
464,7.56463327554629,2,0.8088750796685787,0.849,True
465,8.697490026177835,2,0.8108667941363926,0.848,True
466,10.0,2,0.8112651370299554,0.847,True
467,11.497569953977356,2,0.8103887826641173,0.849,True
468,13.219411484660288,2,0.809910771191842,0.851,True
469,15.199110829529332,2,0.8100701083492671,0.85,True
470,17.47528400007683,2,0.8094327597195666,0.852,True
471,20.09233002565046,2,0.8092734225621415,0.853,True
472,23.10129700083158,2,0.809910771191842,0.85,True
473,26.560877829466893,2,0.8102294455066922,0.85,True
474,30.538555088334185,2,0.8117431485022307,0.848,True
475,35.111917342151344,2,0.8128585086042065,0.854,True
476,40.37017258596558,2,0.8140535372848948,0.856,True
477,46.41588833612782,2,0.8160452517527087,0.857,True
478,53.366992312063125,2,0.8185149776927979,0.86,True
479,61.35907273413176,2,0.8193913320586361,0.863,True
480,70.54802310718645,2,0.8208253664754621,0.864,True
481,81.11308307896873,2,0.8221797323135756,0.865,True
482,93.26033468832199,2,0.823534098151689,0.865,True
483,107.22672220103232,2,0.8228967495219885,0.864,True
484,123.28467394420659,2,0.822817080943276,0.863,True
485,141.74741629268047,2,0.8222594008922881,0.863,True
486,162.97508346206433,2,0.8220203951561504,0.863,True
487,187.3817422860383,2,0.8215423836838751,0.863,True
488,215.44346900318865,2,0.8209847036328872,0.863,True
489,247.7076355991714,2,0.8195506692160612,0.86,True
490,284.8035868435805,2,0.8185149776927979,0.86,True
491,327.4549162877732,2,0.8183556405353728,0.86,True
492,376.49358067924715,2,0.8183556405353728,0.86,True
493,432.87612810830615,2,0.8183556405353728,0.86,True
494,497.7023564332114,2,0.8183556405353728,0.86,True
495,572.236765935022,2,0.8183556405353728,0.86,True
496,657.9332246575682,2,0.8183556405353728,0.86,True
497,756.463327554629,2,0.8183556405353728,0.86,True
498,869.7490026177834,2,0.8183556405353728,0.86,True
499,1000.0,2,0.8183556405353728,0.86,True
500,0.001,3,0.6736775015933716,0.725,True
501,0.0011497569953977356,3,0.6736775015933716,0.725,True
502,0.0013219411484660286,3,0.6736775015933716,0.725,True
503,0.0015199110829529332,3,0.6736775015933716,0.725,True
504,0.001747528400007683,3,0.6736775015933716,0.725,True
505,0.002009233002565048,3,0.6736775015933716,0.725,True
506,0.0023101297000831605,3,0.6736775015933716,0.725,True
507,0.0026560877829466868,3,0.6736775015933716,0.725,True
508,0.0030538555088334154,3,0.6736775015933716,0.725,True
